indice_sueno_salud_mental,indice_actividad_corporal,indice_habitos_saludables,indice_contexto_socioambiental,indice_carga_clinica,valor_real,valor_predicho,residuo
-0.6025,-0.4387,-0.3963,0.1014,0.4271,40.9896,34.4859,6.5037
-0.2685,0.7841,-0.3012,0.6203,0.4271,58.9886,56.1525,2.8362
0.1001,-0.2876,-0.7812,-0.569,0.4271,27.9773,36.091,-8.1138
-0.9891,-1.2554,-0.5958,-0.0516,-0.8474,6.8359,3.4209,3.415
1.2444,1.6549,0.8355,0.6751,0.4271,88.59,91.2787,-2.6887
-1.7942,-1.1501,-2.0095,0.2726,-2.3842,-31.528,-30.9018,-0.6263
-0.081,-0.1063,0.3487,-0.0244,0.4271,46.1014,48.6676,-2.5662
0.5646,-0.6346,0.047,-1.0804,-0.8474,19.7206,24.8413,-5.1208
1.4953,0.2433,0.7027,0.1333,0.4271,79.8726,73.3077,6.5649
1.126,0.4195,0.1437,0.0638,0.4271,66.3269,66.5471,-0.2202
0.9975,1.5411,0.047,0.1555,0.4271,83.7283,77.6773,6.051
0.1062,0.5029,-0.961,0.2321,0.4271,45.9707,49.2307,-3.26
-0.4507,0.4704,1.0316,0.1231,0.4271,53.2157,57.4715,-4.2558
-0.1841,0.2618,-0.14,-0.4703,0.4271,42.4491,44.843,-2.3939
0.1146,0.3469,-0.8459,0.5885,0.4271,48.9695,50.9294,-1.9598
-0.5185,-0.8598,-0.4187,0.2658,0.4271,37.0939,31.621,5.4728
0.4803,0.7161,1.0813,0.3947,0.4271,75.8228,72.4791,3.3436
-0.7514,0.8577,0.8472,-0.164,0.4271,56.841,55.19,1.651
0.1885,0.0032,-0.2918,0.1367,0.4271,44.2712,48.9791,-4.708
-1.204,-0.5706,0.0075,-0.3678,-2.3842,-7.8602,-6.9962,-0.8641
0.6201,1.1226,0.5625,-0.1206,0.4271,74.4006,70.9742,3.4264
-0.3083,-0.3123,0.4072,0.3566,0.4271,45.4855,47.0137,-1.5283
0.7511,0.4742,0.6361,0.1129,0.4271,66.7737,67.2763,-0.5026
-1.2493,-1.3677,-0.233,-0.0521,-2.3842,-19.1844,-16.1006,-3.0838
0.0835,-1.2641,-0.2309,0.4771,-2.3842,3.1312,3.0391,0.0921
0.0533,0.4628,-0.5159,0.3604,0.4271,53.3498,52.5294,0.8204
-0.0317,-0.685,-0.3702,0.1177,-0.8474,17.6097,23.0043,-5.3945
-0.2168,-0.3056,0.4186,0.4531,0.4271,52.7278,48.8294,3.8984
-0.3757,0.2342,0.1254,-0.054,0.4271,50.3655,47.4147,2.9508
-0.7309,-0.4016,-0.6215,0.2338,0.4271,32.9402,32.7153,0.2249
0.1663,-0.2753,0.2688,0.3871,0.4271,50.723,51.6626,-0.9396
-0.4711,-0.4635,-0.4494,-0.0043,0.4271,28.9329,34.4723,-5.5394
0.498,0.1495,0.471,0.4763,0.4271,63.4924,62.1687,1.3236
-0.7087,0.4477,-0.0162,-0.0341,0.4271,49.3961,45.2972,4.0989
-0.6474,-0.3185,-0.4793,-0.0469,0.4271,31.4732,33.6863,-2.2131
-0.488,-0.3557,0.1887,-0.4283,0.4271,43.1659,37.4644,5.7016
-1.4687,-0.957,-0.3975,-1.0935,-0.8474,-2.8176,-4.0781,1.2605
1.4539,0.5542,-0.0901,0.145,0.4271,74.895,70.342,4.553
0.4026,-0.7741,0.4062,-0.3769,0.4271,48.7972,44.3322,4.4649
-1.774,-0.5621,-1.3215,-1.1956,-0.8474,-7.1544,-10.7275,3.5732
-1.6877,-0.9159,-0.1888,0.0648,-0.8474,-2.9315,3.6932,-6.6248
-0.715,-0.8285,-0.4297,-0.4538,-2.3842,-13.5424,-8.6187,-4.9237
-1.1138,-0.829,0.1924,-0.4335,-2.3842,-9.5288,-7.9689,-1.5599
-1.4931,-0.8078,0.146,0.0067,-2.3842,-8.0537,-9.0922,1.0384
-1.3756,-0.7451,0.2565,0.1151,0.4271,24.058,27.8758,-3.8178
-0.3016,-0.8803,-0.682,0.8356,0.4271,36.4559,35.6489,0.807
0.6324,0.7461,0.3908,-0.2452,0.4271,66.6217,64.6857,1.936
-1.5777,-1.0788,-0.2163,-0.5083,0.4271,13.2751,13.9858,-0.7107
-0.8963,0.3413,-0.3642,-0.5575,0.4271,43.9536,35.7756,8.178
-0.2077,-1.08,-0.8505,0.1476,-1.1097,8.3614,10.0735,-1.7121
1.2086,0.9417,0.308,0.0121,0.4271,75.699,74.2093,1.4897
0.411,0.1261,0.266,0.4849,0.4271,58.9537,59.4553,-0.5016
-1.3788,-0.3509,-0.362,-0.9941,0.4271,28.0879,19.8045,8.2834
1.0372,0.8322,-0.492,0.8547,0.4271,66.4957,70.8439,-4.3482
0.6621,1.8622,-0.3835,0.2624,0.4271,67.8845,75.1251,-7.2406
-0.4105,1.1685,0.1222,0.0757,0.4271,53.0102,58.4268,-5.4166
-0.2913,0.8799,0.0412,-0.505,0.4271,48.5065,51.7979,-3.2914
0.831,1.037,0.2995,-0.2013,0.4271,67.2361,69.6881,-2.452
0.2951,0.4005,0.1355,0.9263,0.4271,68.5746,63.365,5.2096
-0.1033,-0.2001,-0.1942,0.3255,-0.8474,23.5915,30.4891,-6.8976
0.1396,0.3359,0.1564,-0.2477,0.4271,52.9661,52.9727,-0.0066
0.4588,-0.2949,0.6203,0.4986,0.4271,62.3032,58.0557,4.2475
0.0965,-0.2039,0.4937,0.1494,0.4271,51.6261,51.7955,-0.1694
-0.5434,-1.622,0.2735,0.2736,-2.3842,-6.8994,-5.2363,-1.6631
0.8155,-0.744,0.1381,0.143,0.4271,52.1155,50.6458,1.4697
-1.1588,-0.5816,-0.6096,-1.096,0.4271,16.3016,16.9545,-0.6529
0.5678,0.2678,-0.2498,-0.1701,0.4271,54.7026,54.2081,0.4945
-0.5568,-0.3337,0.3484,0.3448,0.4271,45.9536,43.5761,2.3775
0.6492,1.5421,0.2853,0.0357,0.4271,71.2268,74.9578,-3.731
-0.516,-1.3912,-1.2585,-0.4788,-2.3842,-18.2533,-19.3636,1.1104
0.9677,-0.572,-0.4892,-0.0651,0.4271,50.7985,47.9378,2.8608
-1.8411,-0.7261,-0.8757,-0.4947,-0.8474,2.1404,-4.9894,7.1298
0.9654,0.2826,-0.1101,0.8885,0.4271,65.4961,67.0677,-1.5716
0.5889,0.8701,0.1643,0.0161,0.4271,69.628,65.6872,3.9408
0.089,0.2095,-0.2853,-0.1817,0.4271,47.2748,48.0691,-0.7943
0.9693,0.2918,0.4191,0.2743,0.4271,72.4908,67.0149,5.4759
-0.5499,-0.0704,-0.5456,0.122,0.4271,44.4385,38.1849,6.2536
1.111,1.2554,-0.8657,0.4959,0.4271,70.8086,71.024,-0.2154
-1.5627,-1.4073,-0.3443,-0.9443,-2.3842,-28.2226,-26.961,-1.2617
0.1054,1.2522,0.7571,0.0936,0.4271,70.1933,69.9033,0.29
-0.6586,-0.2414,-0.9054,-1.1258,0.4271,30.5691,23.6566,6.9125
-0.3664,-0.0607,-0.0277,-0.1142,0.4271,31.1884,42.6024,-11.4141
-0.4143,0.5196,1.0835,-0.1489,0.4271,54.3743,56.9235,-2.5491
1.5189,0.5572,-0.6133,0.3028,0.4271,69.372,68.1432,1.2288
-0.1322,-0.5766,-0.0621,-0.6145,-0.8474,22.58,20.4281,2.152
-0.6838,-1.0049,-0.5918,0.1294,-2.3842,5.7074,-7.461,13.1684
0.9069,0.7427,-0.3076,0.3464,0.4271,67.1265,66.3283,0.7983
0.6951,-0.6032,-0.0926,-0.0337,-2.3842,12.1766,14.5364,-2.3599
-0.2938,0.9298,-0.0322,-0.7123,0.4271,43.859,50.3275,-6.4685
0.9185,1.2268,0.6744,0.4787,0.4271,77.4378,80.3695,-2.9317
-1.4105,-1.0412,0.1469,0.0141,0.4271,22.4426,22.6268,-0.1842
0.3825,0.8499,0.7813,-0.3761,0.4271,65.4208,65.2686,0.1522
-0.4111,-1.1094,-0.0729,-0.5122,-1.1097,13.6153,8.9602,4.6552
-1.5478,-0.2206,0.6605,-0.1113,0.4271,37.9358,33.4628,4.473
0.0242,-1.2211,0.2113,-0.5961,0.4271,34.3873,32.2283,2.1589
0.3804,-0.0744,-0.3985,-0.4121,0.4271,44.6065,45.5265,-0.92
-0.6546,-0.8055,0.3757,0.3594,-0.8474,24.7374,22.3956,2.3418
0.914,1.176,0.7108,1.2772,0.4271,82.6615,85.5795,-2.918
0.5543,0.1778,0.6539,0.337,0.4271,70.4597,63.5287,6.931
1.172,0.2938,0.8672,0.3287,0.4271,80.3528,73.0355,7.3172
-0.4365,-1.3108,0.4515,-0.0502,0.4271,24.498,31.9262,-7.4281
-1.0535,-0.2865,-0.7961,0.1625,0.4271,39.3021,28.7132,10.5888
-0.9555,0.0292,0.5378,0.2995,0.4271,45.269,44.5275,0.7416
-1.5657,-0.7294,0.544,-1.1695,-2.3842,-8.0791,-14.1022,6.0231
0.6254,1.2457,-0.3181,0.1911,0.4271,66.9773,67.8072,-0.8299
0.5748,-0.4401,-0.0298,1.0495,0.4271,51.4986,56.4941,-4.9955
-0.3701,-1.4075,0.5614,0.1755,-0.8474,19.4779,18.8234,0.6545
-1.474,-0.6975,0.336,-0.9763,0.4271,15.9261,20.3813,-4.4552
0.3474,-0.367,-0.0056,-0.6943,0.4271,35.5156,42.9439,-7.4283
1.3996,0.383,0.6847,0.0439,0.4271,73.2712,73.0929,0.1782
0.2836,0.0276,0.5097,-0.0712,0.4271,57.9456,54.9931,2.9526
-1.5373,0.2409,0.0116,0.1379,0.4271,36.669,35.504,1.165
-0.3777,-0.8526,-0.0296,-0.1975,-2.3842,-0.0031,-0.4149,0.4117
1.0852,0.6398,0.0549,-0.1403,0.4271,69.988,66.4857,3.5024
0.5981,0.244,0.5578,0.0251,0.4271,62.4317,61.8347,0.597
-1.461,-1.5774,-1.5206,-0.5895,-2.3842,-29.7079,-34.3674,4.6595
-0.9645,-0.3391,0.4736,-0.8022,0.4271,24.0497,32.1388,-8.0892
0.4629,-0.0242,-0.2808,-0.0007,0.4271,53.2622,50.7405,2.5217
-0.4239,-0.6609,-0.5616,0.6418,0.4271,43.5153,36.3853,7.13
-1.4587,-0.7344,-0.7139,-0.6898,-2.3842,-24.4933,-19.3552,-5.1381
-0.2856,0.3541,0.2428,-0.5192,-0.8474,34.912,32.2566,2.6554
0.2678,-0.8861,-0.1584,0.0834,0.4271,37.6313,40.4846,-2.8532
0.195,-0.7686,0.7912,0.3146,0.4271,51.3145,49.938,1.3766
0.1694,-0.3232,0.1665,0.1709,-2.3842,27.7413,15.4691,12.2722
0.3316,-0.7972,-0.142,0.1705,0.4271,46.5414,42.8986,3.6428
-1.85,-1.5818,-0.7039,-0.8475,-2.3842,-28.2683,-34.0954,5.8271
-0.1076,0.0034,0.5573,-0.7915,-0.8474,33.224,30.7481,2.4759
1.4833,1.3167,0.7679,0.8538,0.4271,91.4071,90.7589,0.6482
0.3038,0.4872,0.5783,-0.1112,0.4271,62.3809,60.6285,1.7523
0.3487,-0.369,0.3253,-0.477,0.4271,52.3408,46.9914,5.3494
0.3899,-0.0703,0.8251,0.1528,0.4271,58.9346,59.0154,-0.0808
-0.5139,-0.5654,1.0422,-0.3532,0.4271,40.2205,41.9181,-1.6976
-1.3243,-0.6873,0.4613,0.0624,0.4271,30.7483,30.2834,0.4649
0.5225,-0.1291,0.4151,0.1147,0.4271,61.6989,56.3544,5.3445
0.0179,-0.2941,0.4479,-0.7495,0.4271,39.0079,43.3387,-4.3308
-0.4823,-0.8816,0.0091,-0.5,0.4271,22.6984,29.7317,-7.0333
0.4303,0.4365,0.2743,0.1985,0.4271,57.2851,61.2253,-3.9401
-1.3474,-0.8956,-0.4954,-0.8095,-2.3842,-23.17,-19.1262,-4.0438
-0.212,1.0671,1.0835,0.202,0.4271,68.1817,67.6856,0.4962
1.0596,1.3515,0.0637,1.1597,0.4271,85.5456,83.3199,2.2257
1.1406,0.369,-0.8863,0.6263,0.4271,62.9273,62.1226,0.8047
-0.7908,0.0052,-1.7374,0.6565,0.4271,37.4314,31.0006,6.4308
-0.682,-1.0201,-0.5483,0.1041,0.4271,18.1872,25.9455,-7.7582
-0.3409,0.3128,0.6085,0.1532,0.4271,43.2799,53.8299,-10.55
0.7854,1.6347,-0.9582,0.0411,0.4271,67.8909,67.9283,-0.0374
0.5842,0.5401,0.548,-0.5582,0.4271,56.1274,60.8877,-4.7603
0.0388,0.594,-0.4365,-1.0462,0.4271,51.2013,44.6825,6.5188
-1.5004,-1.5283,-0.7541,-0.3358,0.4271,-7.0128,6.8217,-13.8344
0.2831,-0.3923,0.3284,0.0844,0.4271,51.7203,49.9537,1.7666
-0.4998,-0.6015,-0.4464,-0.2255,0.4271,28.9296,31.0983,-2.1687
-0.3649,-0.1935,0.6474,-0.3499,0.4271,39.0276,44.6819,-5.6543
-0.2434,0.3907,0.5196,-0.005,0.4271,50.3573,53.9665,-3.6092
-1.8595,-0.702,-1.6633,-1.0092,0.4271,7.0116,0.5907,6.4209
-0.3031,-1.083,0.3228,0.0825,0.4271,28.8039,35.85,-7.0462
-0.8364,-0.4796,0.5053,0.378,0.4271,34.2347,40.3792,-6.1445
-0.2387,-0.7708,0.1292,-0.7853,0.4271,35.5626,32.529,3.0336
0.3842,0.3842,0.1057,0.2658,0.4271,66.7667,59.316,7.4507
-0.2875,0.0846,-0.3592,-0.313,0.4271,35.6825,41.1498,-5.4673
-0.6316,0.1679,0.6494,0.0125,0.4271,53.1409,48.4224,4.7185
0.0341,0.6681,0.5467,0.4459,0.4271,62.9776,63.4009,-0.4233
1.1945,0.251,0.2403,-0.1423,0.4271,67.6283,64.6979,2.9304
-0.649,-0.3018,-0.0193,0.4802,0.4271,47.9335,41.061,6.8725
0.0085,-0.1127,-0.8455,-1.3315,0.4271,30.4028,31.2819,-0.8791
0.757,0.9189,-0.3415,0.7679,0.4271,73.8745,69.3707,4.5038
1.2316,0.0981,0.6989,-0.0142,0.4271,74.4646,67.7942,6.6704
0.5743,0.715,-0.2906,-0.022,0.4271,63.1769,60.0228,3.1541
0.2279,-0.8144,-0.4966,0.0334,0.4271,33.0568,37.9149,-4.8581
0.9057,0.4977,-0.2643,0.1438,0.4271,60.7071,62.485,-1.7779
-0.1287,0.9116,-0.1902,0.4499,0.4271,58.9342,58.7531,0.1811
0.1254,0.8198,0.0112,0.6109,0.4271,63.4247,63.113,0.3117
0.0042,0.578,-0.1089,0.6091,0.4271,62.6818,58.1585,4.5232
-0.6255,-0.4612,-0.7063,-0.6538,0.4271,16.4582,26.352,-9.8938
-0.8422,-0.6434,-0.7525,-0.5386,-2.3842,-3.6998,-10.9723,7.2725
-0.3725,0.5248,-1.3183,0.3786,0.4271,46.6298,42.6185,4.0113
-0.353,0.3152,-0.3843,0.4386,0.4271,47.0904,48.0726,-0.9822
0.3753,0.076,-0.4025,0.3372,0.4271,51.822,52.341,-0.519
-0.05,0.1901,0.0785,0.0103,-2.3842,17.6436,17.0964,0.5472
-1.2074,-0.9672,0.5673,-0.1293,-2.3842,-13.9719,-5.5277,-8.4442
0.6852,0.3504,0.458,-0.102,0.4271,57.6881,62.3147,-4.6266
0.7685,1.2869,0.1348,0.2091,0.4271,72.6443,73.4133,-0.769
-0.3687,0.2234,-0.6729,-0.7952,0.4271,30.7158,36.0746,-5.3588
-0.9945,0.4693,-0.3977,-0.4306,0.4271,27.1164,36.7874,-9.671
-0.8339,-0.6996,-0.8122,0.2699,0.4271,22.0213,27.0447,-5.0234
-0.515,1.7215,-0.1387,0.2991,0.4271,65.8267,63.0708,2.7559
-0.276,0.5094,0.4541,-0.4269,0.4271,54.9648,51.5161,3.4487
-0.2491,0.0094,0.4067,0.4041,0.4271,56.6948,51.5925,5.1023
0.7403,0.1959,0.3238,0.2314,0.4271,64.1673,62.4519,1.7154
-1.3947,0.1375,0.2853,-0.3308,0.4271,31.0906,34.7174,-3.6268
0.5644,-0.1906,0.3725,0.0313,0.4271,51.2096,55.206,-3.9963
-0.677,-0.3081,-0.7202,0.1587,0.4271,33.7858,33.0626,0.7232
-0.7222,-0.2828,-0.0432,-0.09,0.4271,29.4784,36.3427,-6.8643
-0.5165,0.4318,-0.3416,0.3567,0.4271,52.4595,47.3908,5.0687
1.4492,0.9459,-0.4564,0.1737,0.4271,74.1417,72.0761,2.0655
-0.237,-0.7998,0.7641,-0.8252,-2.3842,4.7058,3.4294,1.2764
1.0339,0.2292,0.6309,0.2145,0.4271,55.1488,68.2173,-13.0685
-0.7108,-0.6121,-0.3278,-0.0192,0.4271,20.1967,31.0646,-10.8679
-1.8754,-1.4435,-1.5333,-0.0084,-2.3842,-26.1039,-33.361,7.2571
1.1227,-0.521,-0.1812,0.1077,0.4271,52.462,53.7428,-1.2807
0.3014,1.0072,-0.7809,0.5869,0.4271,65.6068,60.8449,4.7619
0.2546,-0.0697,0.1056,0.1353,0.4271,49.385,51.9147,-2.5298
0.5555,-0.5528,-1.4937,0.3044,-2.3842,18.0247,5.1789,12.8457
-0.0901,0.0093,0.7839,0.0503,0.4271,52.8666,53.7378,-0.8712
1.1862,1.0985,0.216,0.4557,0.4271,80.2667,78.1082,2.1585
-0.1824,-0.2715,0.6667,-0.4343,0.4271,45.2428,45.3215,-0.0787
0.8312,0.0331,0.6455,0.2267,0.4271,59.7795,64.0373,-4.2578
-0.0023,-0.9845,0.1123,0.4767,-2.3842,20.6144,7.9002,12.7141
1.4193,1.0221,-0.1278,-0.3157,0.4271,76.6688,71.7395,4.9293
-0.4583,0.6658,0.929,0.306,0.4271,65.4956,60.0697,5.4259
-0.0146,-1.1187,-0.6664,-0.1482,-2.3842,-10.9683,-4.074,-6.8942
0.9591,0.6024,0.3308,0.1855,0.4271,75.5534,69.1026,6.4509
-0.1431,0.5736,0.7815,0.3716,0.4271,63.0352,61.7299,1.3052
-0.1227,0.5392,0.1471,-0.1426,0.4271,53.8561,53.1081,0.7481
-0.6731,0.5565,-1.2726,-0.564,0.4271,41.4639,33.5536,7.9103
-0.7492,-0.0097,-0.3314,0.3163,0.4271,43.9621,39.7314,4.2307
-0.2022,-0.5883,0.4283,0.0572,-1.1097,18.3975,24.8716,-6.474
0.2981,-0.7061,0.2415,-0.4995,-2.3842,9.884,8.4588,1.4251
0.9972,0.1839,0.0783,0.3421,0.4271,51.8102,63.9501,-12.1399
0.0295,-0.1902,-0.5886,-0.4097,0.4271,30.204,39.019,-8.815
-1.6088,0.3256,0.2104,-0.0277,0.4271,33.6184,36.069,-2.4505
0.3139,1.4652,-0.6384,0.4693,0.4271,62.6211,66.4073,-3.7862
1.075,-0.0874,-0.0688,0.4721,-1.1097,52.7864,43.247,9.5394
0.5971,-0.2122,-0.4511,0.3229,0.4271,44.7026,51.003,-6.3005
-0.677,0.4283,-0.573,0.2586,0.4271,56.5136,43.1702,13.3435
0.6725,0.2568,-0.6374,-0.2198,-0.8474,35.678,36.7378,-1.0598
0.3186,-0.3097,0.4409,-0.2748,0.4271,55.31,49.63,5.6799
-0.4582,0.5938,-0.8719,0.4592,0.4271,55.5727,46.4702,9.1025
0.2678,0.034,0.8628,0.7183,0.4271,58.0665,63.1007,-5.0342
-0.0583,0.2679,-0.0277,0.295,0.4271,52.5639,52.4435,0.1204
-0.1429,-0.7872,0.7437,-0.2248,0.4271,50.2861,41.9937,8.2924
0.0969,-0.3911,-0.0051,0.6381,-2.3842,15.4147,15.8553,-0.4406
-0.2427,-0.4434,0.0399,0.0113,0.4271,46.1065,41.0171,5.0894
0.041,0.1815,-0.2062,0.1752,0.4271,53.9415,50.3295,3.612
0.9388,0.0456,-0.1875,0.6302,0.4271,61.7322,61.7273,0.0048
-0.1996,0.2239,-0.219,0.1011,0.4271,42.7131,47.6153,-4.9022
0.8337,0.3115,0.3214,0.3629,0.4271,65.6157,65.647,-0.0313
-0.4269,-0.6036,0.8295,-0.7527,0.4271,40.4139,38.0078,2.4061
-0.4755,1.1067,-1.4211,0.1843,0.4271,54.8554,45.9161,8.9393
1.2036,1.1909,0.1459,0.7924,0.4271,69.8757,81.1349,-11.2592
-1.3367,-0.952,-0.8507,-1.1849,-0.8474,-12.7261,-6.7308,-5.9953
-1.6909,-1.0187,-0.9124,-0.7878,-0.8474,0.3227,-8.99,9.3127
-1.4973,-1.4185,0.1447,-0.0096,0.4271,14.0634,17.2723,-3.2089
-0.0178,-1.2265,0.1414,-0.453,-2.3842,0.1826,-1.2245,1.4071
-0.325,0.3086,0.6391,-0.9653,0.4271,45.7601,46.4129,-0.6528
-0.4048,-0.3679,-0.3564,-0.0626,0.4271,42.9603,36.5659,6.3944
-1.1297,-0.4646,0.5982,0.1386,-2.3842,1.7786,3.0572,-1.2786
0.1243,-0.2887,0.3395,-0.4273,0.4271,45.5789,45.946,-0.367
0.4678,1.0807,-0.6001,-0.5989,0.4271,59.757,56.6024,3.1546
0.6696,1.2941,0.3961,-0.0184,0.4271,69.9794,72.8643,-2.885
-0.2055,-0.0822,0.0698,-1.0308,0.4271,40.3691,38.465,1.9041
1.0382,0.1419,0.4594,-0.4834,-0.8474,45.796,45.97,-0.174
0.2941,0.8452,0.0304,0.3365,0.4271,60.3382,63.4463,-3.1081
0.896,0.8955,0.2719,0.1686,0.4271,74.2568,71.15,3.1068
-0.6098,1.5924,-1.0818,-0.1907,0.4271,40.5869,49.9421,-9.3551
0.5555,0.3215,-0.4283,-0.8733,0.4271,40.0478,48.4198,-8.372
0.3237,-1.4585,0.475,0.406,-2.3842,12.0142,8.3632,3.6511
0.5146,-0.1528,-0.9566,0.4083,0.4271,52.3689,47.4919,4.877
0.4103,-1.1556,0.5112,0.1843,0.4271,38.3313,44.8334,-6.5021
1.4919,1.2591,-0.2281,0.7631,0.4271,82.4276,81.9105,0.5171
-0.2398,-0.1038,0.1001,0.2097,0.4271,46.7613,46.7089,0.0524
-0.3469,-0.636,0.3445,-0.581,0.4271,41.0552,35.9619,5.0933
1.4512,1.8387,0.5884,-0.7081,0.4271,75.5653,84.0472,-8.4819
-1.5541,-1.2581,-0.8977,0.4837,-2.3842,-18.5436,-19.5232,0.9795
0.5734,-0.494,0.1258,-0.3598,0.4271,34.3416,47.273,-12.9314
0.3115,0.5416,-0.06,-0.2544,0.4271,50.8921,55.4167,-4.5246
-1.4097,-0.102,-0.2144,0.6305,-2.3842,4.6345,1.3016,3.3329
1.5516,0.0423,-0.0877,-0.0132,0.4271,69.1159,64.5514,4.5645
0.6273,0.8142,-0.0986,0.3122,0.4271,65.3413,65.506,-0.1648
0.5095,1.2044,0.4557,0.2054,0.4271,76.0355,72.1544,3.8811
-0.508,-0.6223,-0.3091,-0.4085,-0.8474,15.959,15.4193,0.5397
0.2794,-0.3359,0.54,-0.4294,0.4271,38.4047,48.6052,-10.2005
0.7647,0.3265,0.3397,0.5867,0.4271,52.8547,66.7748,-13.9202
0.5613,0.3343,0.4432,0.477,0.4271,70.2961,64.7166,5.5795
0.5469,-0.2339,0.5396,0.2422,-1.1097,34.2838,39.0245,-4.7407
-0.1131,0.4611,-0.273,-0.2619,0.4271,45.6986,48.2703,-2.5717
-0.0057,-1.027,-0.1708,0.0888,0.4271,37.8131,35.9111,1.902
-0.3733,-0.3705,-0.1967,-0.0054,0.4271,45.0089,38.5015,6.5074
0.384,0.0389,0.3017,-0.5922,0.4271,51.908,50.974,0.934
-0.4798,-1.1523,-0.2688,-0.1869,0.4271,25.5144,26.7526,-1.2382
-0.324,-0.1603,-0.5703,-0.4675,0.4271,37.9139,35.3074,2.6065
-0.3532,-0.1907,0.3106,0.1793,0.4271,41.8191,45.9257,-4.1067
0.3891,0.5638,0.3521,-0.1325,0.4271,58.9466,60.5147,-1.568
-1.5337,0.4245,0.3175,0.1722,0.4271,29.9908,40.1989,-10.2081
-0.6646,0.0527,-1.4162,0.8333,0.4271,33.7112,36.588,-2.8768
-1.2673,-0.6456,0.6483,-0.2477,-2.3842,-3.1549,-2.7528,-0.4022
0.5052,0.483,-0.5277,0.4977,0.4271,66.7562,58.4604,8.2958
0.0596,-0.845,-1.037,-0.144,-0.8474,6.5523,15.2337,-8.6814
-0.7618,-1.1559,0.3345,0.2805,-2.3842,0.1269,-1.8173,1.9442
0.3819,-0.5304,0.6336,0.063,-2.3842,24.3326,18.2595,6.0731
-0.1695,1.1531,-0.1303,-0.9681,0.4271,55.2326,51.6377,3.5949
-0.3271,-0.2283,0.1194,0.2476,0.4271,45.1691,44.787,0.3821
0.7421,0.2908,0.141,-0.282,0.4271,56.4199,58.5634,-2.1435
0.2486,-0.1699,-0.2447,0.7989,0.4271,56.4714,52.6417,3.8297
-0.3958,0.4955,-0.4993,0.4317,0.4271,48.8658,48.7086,0.1572
-1.5749,-0.8699,0.1311,-0.0188,-0.8474,2.5581,7.2997,-4.7416
0.8858,1.0339,0.4679,0.2324,0.4271,73.079,74.5498,-1.4708
0.9398,0.8831,0.031,0.859,0.4271,77.6113,74.4264,3.1849
-0.9409,-0.7099,-1.2477,-0.4062,0.4271,20.23,17.7316,2.4984
0.0931,-0.4677,0.0517,-0.0802,0.4271,58.5175,43.7967,14.7207
1.0119,0.5677,0.079,0.5125,0.4271,71.6778,69.6122,2.0656
-0.9263,-0.7769,-0.1233,-0.3618,-2.3842,-13.3106,-7.3041,-6.0065
-0.7648,-0.6913,-1.1097,0.2264,0.4271,27.8474,25.2869,2.5604
0.5259,0.4347,-0.8987,0.1395,0.4271,45.6101,52.7959,-7.1859
0.5863,0.0643,0.1336,-0.1597,0.4271,59.0776,55.1412,3.9365
0.8244,-0.0718,0.7438,-0.2699,0.4271,60.8525,60.089,0.7635
-0.9755,1.141,0.1394,-0.4129,0.4271,52.2657,48.7994,3.4663
0.2135,1.0573,0.1884,0.4992,0.4271,66.4881,67.3143,-0.8262
-0.3516,-0.3404,-0.3403,-0.7875,0.4271,30.1717,32.5314,-2.3597
-0.5828,-0.8153,-0.7806,-0.7239,-0.8474,8.3678,6.6275,1.7403
1.5259,0.6264,0.0168,0.7451,0.4271,76.6088,76.918,-0.3092
0.3811,0.723,0.725,0.4716,0.4271,65.7102,69.2871,-3.5769
0.4276,0.475,-0.0441,0.126,0.4271,63.2889,58.6768,4.6122
-0.4836,-0.9186,-1.1463,-0.237,0.4271,23.6227,22.2418,1.381
0.9774,0.2049,0.3156,-0.6068,0.4271,53.678,59.2037,-5.5257
0.505,-0.2817,-0.6801,0.3943,0.4271,33.0448,47.9694,-14.9245
-0.2201,0.2804,-0.2224,-0.7067,0.4271,36.7415,42.3897,-5.6481
0.6245,0.1295,-0.2414,0.058,0.4271,58.1307,54.9104,3.2202
1.035,1.1596,0.7834,0.9862,0.4271,81.8642,85.2281,-3.3638
-1.4528,-1.2874,0.1939,-1.2731,0.4271,14.1783,10.8191,3.3592
0.9669,0.1656,0.7896,-0.9057,0.4271,60.0851,60.2181,-0.133
1.1197,0.6186,0.3082,0.5486,0.4271,68.9591,73.3547,-4.3956
0.6035,0.8367,0.1134,0.1159,0.4271,64.4587,65.7699,-1.3112
-0.6426,0.1391,-0.1397,0.3131,0.4271,41.2939,43.9999,-2.706
-0.3981,-0.284,-0.5161,-0.2166,-2.3842,-2.4922,1.8839,-4.3761
1.0999,-0.6695,0.1116,-0.4893,-2.3842,20.6794,16.5324,4.147
0.6399,-0.4088,0.0881,-0.2621,0.4271,52.3026,49.3344,2.9682
-0.3771,-1.3138,0.0901,0.0984,-2.3842,4.688,-2.6177,7.3057
-0.4464,0.1173,-0.1137,-0.0459,0.4271,46.3771,43.5605,2.8166
0.6093,0.7717,1.078,0.137,0.4271,74.8467,72.6695,2.1772
-0.4486,-0.6982,0.8379,0.175,0.4271,31.4748,43.2242,-11.7494
-0.1863,0.3565,-0.2417,-0.377,0.4271,55.4547,45.7509,9.7039
-1.2482,-0.1284,0.3488,0.4683,0.4271,32.7391,39.3396,-6.6005
